"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1533-2949로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 2025-01-01 ~ 2025-08-20"
"실거래구분 : 아파트(매매)"
"주소구분 : 지번주소"
"시도 : 제주특별자치도"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 0 ~ 100000000000 만원"
"NO","시군구","번지","본번","부번","단지명","전용면적(㎡)","계약년월","계약일","거래금액(만원)","동","층","매수자","매도자","건축년도","도로명","해제사유발생일","거래유형","중개사소재지","등기일자"
"761","제주특별자치도 제주시 이도이동","1956","1956","0000","이도한일베라체","84.6700","202504","10","67,300","105","6","개인","개인","2011","신설로 55","-","중개거래","제주 제주시","25.06.05"
"762","제주특별자치도 제주시 조천읍 함덕리","4168","4168","0000","광명샤인빌","59.2517","202504","10","21,500","-","4","개인","개인","2006","함덕30길 27","-","중개거래","제주 제주시","-"
"763","제주특별자치도 서귀포시 동홍동","112-1","0112","0001","동홍위더스빌31차","82.0100","202504","10","37,500","101동","6","개인","개인","2019","동홍서로 96","-","중개거래","제주 서귀포시","25.06.09"
"764","제주특별자치도 제주시 연동","271-3","0271","0003","가완에어텔","31.9100","202504","09","5,300","-","4","개인","개인","2003","신광로 17","-","직거래","-","25.04.30"
"765","제주특별자치도 제주시 건입동","1226-2","1226","0002","골드트리","55.4400","202504","09","20,000","-","4","개인","법인","2020","공덕길 1","-","직거래","-","25.04.22"
"766","제주특별자치도 제주시 건입동","1226-1","1226","0001","동문파크빌","65.6000","202504","09","14,000","-","4","개인","개인","2003","만덕로6길 12","-","중개거래","제주 제주시","-"
"767","제주특별자치도 제주시 아라일동","6142-13","6142","0013","염광","46.3200","202504","09","23,000","8","4","개인","개인","1990","인다15길 5-6","-","중개거래","제주 제주시","25.05.22"
"768","제주특별자치도 제주시 아라일동","6142-13","6142","0013","염광","46.3200","202504","09","23,000","-","4","개인","개인","1990","인다15길 5-6","20250410","중개거래","제주 제주시","-"
"769","제주특별자치도 제주시 외도일동","494-2","0494","0002","더펠리스11차","84.5350","202504","09","48,900","-","11","개인","법인","2023","우령6길 27","-","중개거래","제주 제주시","25.06.13"
"770","제주특별자치도 제주시 연동","292-8","0292","0008","연동엘리시아3차","53.6500","202504","09","27,500","-","14","개인","개인","2013","은남1길 18","-","중개거래","제주 제주시","25.06.25"
"771","제주특별자치도 제주시 연동","1399","1399","0000","대림이편한세상1차","59.9530","202504","09","59,500","103","2","개인","개인","2001","국기로 14","-","중개거래","제주 제주시","25.06.30"
"772","제주특별자치도 제주시 연동","1399","1399","0000","대림이편한세상1차","59.9530","202504","09","59,500","-","2","개인","개인","2001","국기로 14","20250428","중개거래","제주 제주시","-"
"773","제주특별자치도 제주시 연동","271-3","0271","0003","가완에어텔","31.9100","202504","09","5,300","-","3","개인","개인","2003","신광로 17","-","직거래","-","25.04.30"
"774","제주특별자치도 제주시 연동","271-3","0271","0003","가완에어텔","31.9100","202504","09","5,300","-","3","개인","개인","2003","신광로 17","-","직거래","-","25.04.30"
"775","제주특별자치도 제주시 연동","271-3","0271","0003","가완에어텔","33.1600","202504","09","5,300","-","3","개인","개인","2003","신광로 17","-","직거래","-","25.04.30"
"776","제주특별자치도 제주시 연동","271-3","0271","0003","가완에어텔","31.9100","202504","09","5,300","-","4","개인","개인","2003","신광로 17","-","직거래","-","25.04.30"
"777","제주특별자치도 제주시 연동","271-3","0271","0003","가완에어텔","31.9100","202504","09","5,300","-","4","개인","개인","2003","신광로 17","-","직거래","-","25.04.30"
"778","제주특별자치도 제주시 연동","271-3","0271","0003","가완에어텔","31.9100","202504","09","5,300","-","4","개인","개인","2003","신광로 17","-","직거래","-","25.04.30"
"779","제주특별자치도 제주시 연동","271-3","0271","0003","가완에어텔","33.1600","202504","09","5,300","-","4","개인","개인","2003","신광로 17","-","직거래","-","25.04.30"
"780","제주특별자치도 제주시 연동","271-3","0271","0003","가완에어텔","33.1600","202504","09","5,300","-","4","개인","개인","2003","신광로 17","-","직거래","-","25.04.30"
"781","제주특별자치도 제주시 연동","271-3","0271","0003","가완에어텔","33.1600","202504","09","5,300","-","4","개인","개인","2003","신광로 17","-","직거래","-","25.04.30"
"782","제주특별자치도 서귀포시 동홍동","1557-1","1557","0001","센트럴팰리스","26.9400","202504","09","11,245","-","7","법인","법인","2018","중앙로 172","-","직거래","-","25.04.24"
"783","제주특별자치도 서귀포시 동홍동","1557-1","1557","0001","센트럴팰리스","26.9400","202504","09","11,140","-","4","법인","법인","2018","중앙로 172","-","직거래","-","25.04.24"
"784","제주특별자치도 서귀포시 동홍동","1557-1","1557","0001","센트럴팰리스","26.9400","202504","09","11,140","-","4","법인","법인","2018","중앙로 172","-","직거래","-","25.04.24"
"785","제주특별자치도 서귀포시 동홍동","1557-1","1557","0001","센트럴팰리스","26.9400","202504","09","11,140","-","4","법인","법인","2018","중앙로 172","-","직거래","-","25.04.24"
"786","제주특별자치도 서귀포시 동홍동","1557-1","1557","0001","센트럴팰리스","26.9400","202504","09","11,140","-","5","법인","법인","2018","중앙로 172","-","직거래","-","25.04.24"
"787","제주특별자치도 서귀포시 동홍동","1557-1","1557","0001","센트럴팰리스","26.9400","202504","09","11,245","-","6","법인","법인","2018","중앙로 172","-","직거래","-","25.04.24"
"788","제주특별자치도 서귀포시 동홍동","1557-1","1557","0001","센트럴팰리스","35.4900","202504","09","13,835","-","7","법인","법인","2018","중앙로 172","-","직거래","-","25.04.24"
"789","제주특별자치도 서귀포시 동홍동","1557-1","1557","0001","센트럴팰리스","35.4900","202504","09","13,835","-","7","법인","법인","2018","중앙로 172","-","직거래","-","25.04.24"
"790","제주특별자치도 서귀포시 동홍동","1557-1","1557","0001","센트럴팰리스","26.9400","202504","09","11,350","-","10","법인","법인","2018","중앙로 172","-","직거래","-","25.04.24"
"791","제주특별자치도 제주시 외도일동","560-1","0560","0001","외도부영1차","59.9330","202504","08","26,500","105","1","개인","개인","2000","우정로11길 22","-","중개거래","제주 제주시","25.06.30"
"792","제주특별자치도 제주시 애월읍 하귀1리","166-1","0166","0001","제주하귀휴먼시아2단지","84.7200","202504","08","41,900","203","5","개인","개인","2010","하귀9길 71","-","중개거래","제주 제주시","25.04.30"
"793","제주특별자치도 제주시 노형동","3791-1","3791","0001","노형2차아이파크","84.9071","202504","08","80,000","-","8","개인","개인","2014","노형12길 24","20250515","중개거래","제주 제주시","-"
"794","제주특별자치도 제주시 노형동","3791-1","3791","0001","노형2차아이파크","84.9071","202504","08","80,000","201","8","개인","개인","2014","노형12길 24","-","중개거래","제주 제주시","25.05.16"
"795","제주특별자치도 서귀포시 동홍동","201","0201","0000","삼아","90.3600","202504","08","19,000","102","2","개인","개인","1991","태평로536번길 6","-","중개거래","제주 서귀포시","25.05.08"
"796","제주특별자치도 제주시 도련이동","548","0548","0000","제주삼화사랑으로부영1차","73.9049","202504","08","46,500","101","4","개인","개인","2013","화삼북로 136","-","중개거래","제주 제주시","25.06.24"
"797","제주특별자치도 서귀포시 대정읍 상모리","4148-1","4148","0001","한빛테크","58.9440","202504","08","9,200","-","1","개인","개인","2000","비행장로55번길 16","-","직거래","-","25.04.30"
"798","제주특별자치도 서귀포시 서호동","1540","1540","0000","제주서귀포혁신도시엘에이치1단지","59.9800","202504","08","29,300","103","1","개인","법인","2013","서호남로 92-15","-","직거래","-","25.04.08"
"799","제주특별자치도 서귀포시 동홍동","2207","2207","0000","캐슬휘닉스더퍼스트","84.9070","202504","07","44,800","102동","2","개인","개인","2023","동홍로99번길 18-10","-","중개거래","제주 서귀포시","25.06.05"
"800","제주특별자치도 제주시 연동","2333-13","2333","0013","갤럭시연동빌","23.1320","202504","07","5,900","-","10","개인","개인","2012","일주서로 7898","-","직거래","-","25.04.07"
"801","제주특별자치도 제주시 외도일동","529-1","0529","0001","해밀마루","46.5900","202504","07","19,500","-","4","개인","개인","2019","우정로15길 48","-","중개거래","제주 제주시","25.06.26"
"802","제주특별자치도 제주시 노형동","754-4","0754","0004","부영2차","45.9078","202504","06","32,000","205","3","개인","개인","2001","과원로 11","-","중개거래","제주 제주시","25.06.05"
"803","제주특별자치도 제주시 연동","280-15","0280","0015","삼무파크빌","84.2400","202504","06","25,000","-","5","개인","개인","2007","도령로 128","-","중개거래","제주 제주시","25.07.16"
"804","제주특별자치도 서귀포시 대정읍 상모리","3922","3922","0000","해누리2차아파트","79.7300","202504","06","29,000","101동","1","개인","개인","2016","상모로290번길 18","-","중개거래","제주 서귀포시","25.05.15"
"805","제주특별자치도 서귀포시 서홍동","305-2","0305","0002","지오빌Ⅱ-2차","84.3708","202504","05","37,000","202","5","개인","개인","2013","중앙로 189","-","중개거래","제주 서귀포시","25.06.05"
"806","제주특별자치도 제주시 노형동","754-4","0754","0004","부영2차","45.9078","202504","05","31,500","203","6","개인","개인","2001","과원로 11","-","중개거래","제주 제주시","25.05.12"
"807","제주특별자치도 제주시 노형동","2583-1","2583","0001","노형뜨란채","84.7500","202504","05","55,000","209","2","개인","개인","2006","수덕로 44","-","중개거래","제주 제주시","25.05.29"
"808","제주특별자치도 제주시 일도이동","365-1","0365","0001","용인아파트","55.4400","202504","05","16,000","-","2","개인","개인","1998","고마로14길 16","-","중개거래","제주 제주시","25.05.02"
"809","제주특별자치도 서귀포시 강정동","200","0200","0000","제주강정유승한내들퍼스트오션","110.9718","202504","05","83,000","108동","7","개인","개인","2017","대청로 34","-","중개거래","제주 서귀포시","25.06.05"
"810","제주특별자치도 서귀포시 동홍동","1369","1369","0000","동홍동센트레빌","84.9196","202504","05","47,000","105동","1","개인","개인","2021","중앙로182번길 40","-","중개거래","제주 서귀포시","25.05.08"
"811","제주특별자치도 제주시 월평동","745","0745","0000","제주첨단꿈에그린2단지아파트","84.7938","202504","04","49,000","206동","3","개인","개인","2017","첨단로동길 74","-","중개거래","제주 제주시","25.05.26"
"812","제주특별자치도 제주시 연동","276-3","0276","0003","청목더웰연동","17.6127","202504","04","9,400","-","12","개인","개인","2018","연동8길 28","-","직거래","-","25.04.04"
"813","제주특별자치도 서귀포시 중문동","1726","1726","0000","e편한세상중문","84.9875","202504","04","44,000","106동","5","개인","개인","2021","일주서로731번길 10","-","중개거래","제주 서귀포시","25.06.04"
"814","제주특별자치도 제주시 아라일동","6088","6088","0000","아라스위첸","133.2801","202504","04","97,000","110","10","개인","개인","2012","아란9길 22","-","중개거래","제주 제주시","25.08.08"
"815","제주특별자치도 제주시 노형동","905-10","0905","0010","송우수자인","84.8400","202504","04","20,000","-","4","개인","개인","2011","원노형5길 20","-","직거래","-","25.04.04"
"816","제주특별자치도 제주시 이도이동","1956","1956","0000","이도한일베라체","84.8500","202504","03","62,000","-","2","개인","개인","2011","신설로 55","-","중개거래","제주 제주시","-"
"817","제주특별자치도 제주시 용담삼동","505","0505","0000","용두암현대1","83.5500","202504","03","31,000","105","5","개인","개인","1991","용담로5길 25","-","중개거래","제주 제주시","25.06.16"
"818","제주특별자치도 제주시 한림읍 동명리","1581-1","1581","0001","제주한림코아루","84.9979","202504","03","28,900","101동","5","개인","개인","2016","동명북2길 15","-","중개거래","제주 제주시","25.04.29"
"819","제주특별자치도 제주시 일도이동","160-11","0160","0011","엠라이프빌","84.9300","202504","03","24,000","-","6","개인","개인","2003","고마로7길 1","-","중개거래","제주 제주시","25.06.13"
"820","제주특별자치도 제주시 외도일동","560-1","0560","0001","외도부영1차","39.8400","202504","03","16,400","-","2","개인","개인","2000","우정로11길 22","20250403","직거래","-","-"
"821","제주특별자치도 제주시 노형동","905-10","0905","0010","송우수자인","84.8400","202504","03","28,000","-","3","개인","개인","2011","원노형5길 20","-","직거래","-","25.05.26"
"822","제주특별자치도 제주시 삼도이동","1234-3","1234","0003","해온누리","84.7800","202504","02","28,000","-","10","개인","개인","2015","중앙로24길 2","-","중개거래","제주 제주시","25.04.18"
"823","제주특별자치도 서귀포시 중문동","1726","1726","0000","e편한세상중문","79.0040","202504","02","40,000","103동","7","개인","개인","2021","일주서로731번길 10","-","중개거래","제주 서귀포시","25.06.04"
"824","제주특별자치도 제주시 용담삼동","505","0505","0000","용두암현대1","83.5500","202504","01","31,000","-","5","개인","개인","1991","용담로5길 25","20250609","중개거래","제주 제주시","-"
"825","제주특별자치도 제주시 외도일동","494-1","0494","0001","가인힐","74.0950","202504","01","26,700","-","9","개인","개인","2016","우정로8길 19","-","중개거래","제주 제주시","25.05.14"
"826","제주특별자치도 제주시 도남동","77-1","0077","0001","우주도남","59.2650","202504","01","16,700","-","4","개인","개인","1995","독짓골4길 11-6","-","중개거래","제주 제주시","25.05.15"
"827","제주특별자치도 제주시 노형동","753-1","0753","0001","중흥에스클래스","59.9570","202504","01","50,850","106","7","개인","공공기관","2003","한라대학로 107","-","직거래","-","25.04.30"
"828","제주특별자치도 서귀포시 동홍동","534-1","0534","0001","금성동홍스마트빌","84.7883","202504","01","33,900","102동","4","개인","개인","2016","동홍로99번길 11","-","중개거래","제주 제주시","25.05.09"
"829","제주특별자치도 제주시 이도이동","1011-1","1011","0001","화이트스톤빌","39.7500","202504","01","10,500","-","4","개인","개인","2014","신성로14길 13","-","중개거래","제주 제주시","25.04.30"
"830","제주특별자치도 서귀포시 중문동","2433-2","2433","0002","중문미듬하나로","57.3812","202504","01","14,800","-","2","개인","개인","2002","천제연로232번길 18-5","-","중개거래","제주 서귀포시","25.08.01"
"831","제주특별자치도 제주시 도남동","811","0811","0000","도남해모로리치힐아파트","74.9760","202504","01","63,000","107동","4","개인","개인","2019","도남서길 14","-","중개거래","제주 제주시","25.05.20"
"832","제주특별자치도 제주시 용담이동","619","0619","0000","용두암현대3","79.7800","202504","01","24,000","3동","3","개인","개인","1992","성화로4길 56","-","직거래","-","25.04.01"
"833","제주특별자치도 제주시 도남동","811","0811","0000","도남해모로리치힐아파트","84.9753","202504","01","71,000","104동","8","개인","개인","2019","도남서길 14","-","중개거래","제주 제주시","25.05.02"
"834","제주특별자치도 서귀포시 강정동","175-2","0175","0002","스마트하이빌","31.9550","202503","31","10,900","-","9","개인","개인","2013","신중남로 1","-","중개거래","제주 서귀포시","25.04.11"
"835","제주특별자치도 제주시 애월읍 하귀2리","1437","1437","0000","하귀코아루오션뷰","84.9660","202503","31","36,300","104동","3","개인","개인","2018","항몽로 7","-","중개거래","제주 제주시","25.06.05"
"836","제주특별자치도 제주시 화북일동","12-1","0012","0001","화북주공4단지","49.5000","202503","31","23,000","413","5","개인","개인","1998","동화로1길 10","-","직거래","-","25.03.31"
"837","제주특별자치도 제주시 연동","276-3","0276","0003","청목더웰연동","17.6127","202503","31","9,200","-","12","개인","개인","2018","연동8길 28","-","중개거래","제주 제주시","25.04.02"
"838","제주특별자치도 제주시 삼도이동","1241-7","1241","0007","세일파크빌","30.0200","202503","31","11,000","-","8","법인","개인","2012","남성로26길 39","-","직거래","-","25.06.12"
"839","제주특별자치도 제주시 이도이동","1011-3","1011","0003","영도갤럭시타운","22.3279","202503","31","11,500","-","10","개인","개인","2017","중앙로 266","-","직거래","-","25.04.01"
"840","제주특별자치도 제주시 용담이동","609-2","0609","0002","영보맨션","59.4700","202503","31","13,000","가","4","개인","개인","1992","용화로5길 7","-","직거래","-","25.05.08"
"841","제주특별자치도 제주시 도남동","82","0082","0000","도남시영","46.2600","202503","31","11,800","에이","4","개인","개인","1990","도남로 75-6","-","직거래","-","25.04.09"
"842","제주특별자치도 제주시 조천읍 신촌리","1792-1","1792","0001","에스디빌101동","84.4200","202503","30","30,500","-","5","개인","개인","2016","신북로 60","-","중개거래","제주 제주시","25.07.09"
"843","제주특별자치도 제주시 이도이동","1061-10","1061","0010","메디치","25.4800","202503","29","7,300","-","3","개인","개인","2012","가령로 76","-","중개거래","제주 제주시","25.03.31"
"844","제주특별자치도 제주시 일도이동","371-2","0371","0002","일도월드하우스","84.7885","202503","29","28,500","1","3","개인","개인","2008","동광로 154","-","중개거래","제주 제주시","25.05.21"
"845","제주특별자치도 서귀포시 중문동","1726","1726","0000","e편한세상중문","79.0040","202503","29","40,000","-","7","개인","개인","2021","일주서로731번길 10","20250402","중개거래","제주 서귀포시","-"
"846","제주특별자치도 제주시 도두일동","2614","2614","0000","블루파크시티","21.2369","202503","28","13,000","-","9","개인","개인","2018","도두항서길 41","-","중개거래","제주 제주시","25.04.08"
"847","제주특별자치도 서귀포시 중문동","1999-2","1999","0002","민우중문","84.5400","202503","28","16,000","가","2","개인","개인","1993","천제연로213번길 14-3","-","직거래","-","25.05.09"
"848","제주특별자치도 서귀포시 중문동","1789","1789","0000","중문푸른마을","51.8800","202503","28","20,800","103","1","개인","개인","2003","천제연로 239","-","중개거래","제주 서귀포시","25.05.02"
"849","제주특별자치도 제주시 한림읍 옹포리","283","0283","0000","한림오션캐슬아파트","84.9190","202503","28","27,000","102동","7","개인","개인","2018","한림로 554","-","중개거래","제주 제주시","25.04.25"
"850","제주특별자치도 제주시 애월읍 하귀1리","166-1","0166","0001","제주하귀휴먼시아2단지","84.7200","202503","28","44,000","205","11","개인","개인","2010","하귀9길 71","-","중개거래","제주 제주시","25.05.09"
"851","제주특별자치도 제주시 노형동","731-2","0731","0002","한화","108.4439","202503","28","96,000","101","13","개인","법인","2002","원노형로 102","-","중개거래","제주 제주시","25.03.31"
"852","제주특별자치도 서귀포시 강정동","193","0193","0000","서귀포강정골드클래스","84.9789","202503","28","44,600","101동","1","개인","개인","2017","대청로 11","-","중개거래","제주 서귀포시","25.06.11"
"853","제주특별자치도 서귀포시 중문동","1726","1726","0000","e편한세상중문","84.9875","202503","27","48,000","102동","5","개인","개인","2021","일주서로731번길 10","-","중개거래","제주 서귀포시","25.05.16"
"854","제주특별자치도 제주시 이도이동","888","0888","0000","주공1","59.3000","202503","27","65,500","104","2","개인","개인","1985","구남로7길 36","-","중개거래","제주 제주시","25.05.30"
"855","제주특별자치도 서귀포시 동홍동","1674","1674","0000","주공5차(동홍5차)","49.8700","202503","27","19,450","517","2","개인","개인","1999","중산간동로 8002","-","직거래","-","25.04.18"
"856","제주특별자치도 제주시 노형동","732-1","0732","0001","해오름","59.5600","202503","27","49,100","104","10","개인","공공기관","2001","연화로 16","-","직거래","-","25.05.16"
"857","제주특별자치도 제주시 노형동","754-4","0754","0004","부영2차","45.9078","202503","27","33,000","204","9","개인","개인","2001","과원로 11","-","중개거래","제주 제주시","25.07.09"
"858","제주특별자치도 제주시 노형동","754-4","0754","0004","부영2차","45.9078","202503","27","33,000","-","9","개인","개인","2001","과원로 11","20250709","중개거래","제주 제주시","-"
"859","제주특별자치도 제주시 한림읍 대림리","1884-1","1884","0001","대림위듀파크","59.0786","202503","27","21,500","-","3","개인","개인","2018","한림상로 241","-","중개거래","제주 제주시","-"
"860","제주특별자치도 제주시 한림읍 한림리","1252-3","1252","0003","성우스위트","84.8200","202503","27","17,000","-","3","개인","개인","2006","명랑남동길 68","-","직거래","-","25.04.18"
"861","제주특별자치도 제주시 건입동","940-3","0940","0003","현대","84.7200","202503","27","29,500","-","3","개인","개인","1993","만덕로3길 26","-","중개거래","제주 제주시","-"
"862","제주특별자치도 서귀포시 중문동","2382","2382","0000","상지에버그린빌","164.8800","202503","27","43,000","-","3","개인","개인","2000","천제연로214번길 40","-","직거래","-","25.04.09"
"863","제주특별자치도 제주시 조천읍 조천리","2645-1","2645","0001","일이삼타운","71.4198","202503","26","17,000","-","2","개인","법인","2017","조천북2길 28","-","직거래","-","25.03.26"
"864","제주특별자치도 제주시 일도이동","371","0371","0000","삼화","84.9600","202503","26","24,000","나","2","개인","개인","1992","천수동로 2","-","중개거래","제주 제주시","25.04.30"
"865","제주특별자치도 제주시 연동","279-2","0279","0002","벽강하이본타워","40.0600","202503","26","10,350","-","12","개인","개인","2003","신대로22길 40","-","중개거래","제주 제주시","25.04.29"
"866","제주특별자치도 제주시 노형동","732","0732","0000","부영1차","80.6583","202503","26","68,800","103","9","개인","개인","2001","원노형로 93","-","중개거래","제주 제주시","25.05.14"
"867","제주특별자치도 제주시 노형동","753-1","0753","0001","중흥에스클래스","59.9570","202503","26","53,000","105","3","개인","개인","2002","한라대학로 107","-","중개거래","제주 제주시","25.04.03"
"868","제주특별자치도 제주시 이도일동","1244-10","1244","0010","태홍누리안2차","60.7300","202503","25","22,000","-","10","개인","개인","2007","동광로9길 6","-","직거래","-","25.04.04"
"869","제주특별자치도 제주시 외도일동","549-5","0549","0005","대원상록수11차아파트","84.9400","202503","25","35,000","-","8","개인","개인","2016","우정로15길 1","-","중개거래","제주 제주시","25.05.29"
"870","제주특별자치도 제주시 도남동","811","0811","0000","도남해모로리치힐아파트","84.9753","202503","24","67,500","-","8","개인","개인","2019","도남서길 14","20250418","중개거래","제주 제주시","-"
"871","제주특별자치도 제주시 연동","2331-6","2331","0006","신동부삼무3차","28.2100","202503","24","6,700","-","13","개인","개인","2005","성신로1길 34","-","중개거래","제주 제주시","25.03.25"
"872","제주특별자치도 제주시 연동","279-2","0279","0002","벽강하이본타워","40.0600","202503","24","13,800","-","8","개인","개인","2003","신대로22길 40","-","중개거래","제주 제주시","25.05.15"
"873","제주특별자치도 제주시 이도이동","1080-22","1080","0022","연주","73.3700","202503","24","20,500","-","4","개인","개인","2002","남광로 1","-","중개거래","제주 제주시","25.05.12"
"874","제주특별자치도 제주시 애월읍 하귀1리","527-1","0527","0001","서진비치빌리지","77.7378","202503","24","11,700","-","1","개인","개인","2001","하귀12길 12","-","직거래","-","25.03.24"
"875","제주특별자치도 제주시 노형동","732","0732","0000","부영1차","80.6583","202503","24","65,500","104","11","개인","개인","2001","원노형로 93","-","중개거래","제주 제주시","25.04.24"
"876","제주특별자치도 제주시 노형동","2533-12","2533","0012","삼환5차","84.8200","202503","24","34,500","-","8","개인","개인","2004","수덕5길 49","-","중개거래","제주 제주시","25.04.28"
"877","제주특별자치도 제주시 도남동","811","0811","0000","도남해모로리치힐아파트","84.9753","202503","24","67,500","105동","5","개인","개인","2019","도남서길 14","-","중개거래","제주 제주시","25.06.02"
"878","제주특별자치도 제주시 노형동","732","0732","0000","부영1차","80.6583","202503","23","66,500","104","13","개인","개인","2001","원노형로 93","-","중개거래","제주 제주시","25.05.07"
"879","제주특별자치도 제주시 노형동","753-1","0753","0001","중흥에스클래스","84.9963","202503","23","59,900","102","2","개인","개인","2003","한라대학로 107","-","중개거래","제주 제주시","25.06.02"
"880","제주특별자치도 제주시 노형동","753-1","0753","0001","중흥에스클래스","84.9963","202503","23","61,500","102","6","개인","법인","2003","한라대학로 107","-","중개거래","제주 제주시","25.05.29"
"881","제주특별자치도 제주시 화북일동","1950-18","1950","0018","삼부빌라","53.5900","202503","23","12,500","-","2","개인","개인","1990","진서로6길 17","-","중개거래","제주 제주시","25.04.04"
"882","제주특별자치도 서귀포시 동홍동","1674","1674","0000","주공5차(동홍5차)","49.8700","202503","22","18,700","513","2","개인","개인","1999","중산간동로 8002","-","중개거래","제주 서귀포시","25.04.02"
"883","제주특별자치도 제주시 이도이동","888","0888","0000","주공1","49.2200","202503","22","53,500","107","3","개인","개인","1985","구남로7길 36","-","중개거래","제주 제주시","25.04.21"
"884","제주특별자치도 서귀포시 강정동","195","0195","0000","서귀포강정지구3블럭중흥에스-클래스","84.9297","202503","22","54,000","110동","12","개인","개인","2016","대청로 12","-","중개거래","제주 서귀포시","25.05.23"
"885","제주특별자치도 제주시 외도일동","560-2","0560","0002","부영(2차)","84.9873","202503","22","42,900","부영아파트 203","4","개인","개인","2001","우평로 318","-","중개거래","제주 제주시","25.04.22"
"886","제주특별자치도 제주시 삼양이동","2142-1","2142","0001","삼화다온펠리스","84.0874","202503","22","40,000","-","6","개인","개인","2019","지석2길 3","-","중개거래","제주 제주시","-"
"887","제주특별자치도 제주시 도두일동","2614","2614","0000","블루파크시티","21.2369","202503","22","14,000","-","10","개인","개인","2018","도두항서길 41","-","중개거래","제주 제주시","25.03.24"
"888","제주특별자치도 제주시 이도이동","1080-16","1080","0016","은하","75.0900","202503","22","21,500","-","5","개인","개인","2002","중앙로 323-1","-","중개거래","제주 제주시","25.05.07"
"889","제주특별자치도 제주시 연동","284-29","0284","0029","송우아모르","82.9600","202503","21","31,000","-","6","개인","개인","2008","연동12길 14","-","중개거래","제주 제주시","25.04.07"
"890","제주특별자치도 제주시 이도이동","1776-20","1776","0020","광양씨티빌","83.8500","202503","21","27,000","-","7","개인","개인","2004","광양8길 16","-","중개거래","제주 제주시","25.04.30"
"891","제주특별자치도 서귀포시 동홍동","157","0157","0000","동홍동코아루","60.8541","202503","21","26,700","101","4","개인","개인","2013","일주동로 8565","-","중개거래","제주 서귀포시","25.05.30"
"892","제주특별자치도 제주시 아라일동","6075-2","6075","0002","미화","76.2800","202503","21","27,600","1","3","개인","개인","1993","아란12길 8","-","중개거래","제주 제주시","25.05.26"
"893","제주특별자치도 제주시 연동","300-3","0300","0003","남해오네뜨","32.3900","202503","21","19,850","-","8","개인","개인","2019","삼무로11길 9","-","중개거래","제주 제주시","25.04.03"
"894","제주특별자치도 제주시 연동","306-6","0306","0006","장원훼밀리","84.4800","202503","21","30,500","-","8","개인","개인","2004","사장길 29","-","직거래","-","25.04.15"
"895","제주특별자치도 제주시 일도이동","993-6","0993","0006","화인퍼스트빌9차","84.3600","202503","21","38,400","-","7","개인","개인","2020","동문로 70","-","중개거래","제주 제주시","25.05.12"
"896","제주특별자치도 제주시 노형동","754-4","0754","0004","부영2차","45.9078","202503","21","32,000","-","5","개인","개인","2001","과원로 11","20250623","직거래","-","-"
"897","제주특별자치도 제주시 노형동","732-1","0732","0001","해오름","59.5600","202503","21","46,600","103","4","개인","공공기관","2001","연화로 16","-","직거래","-","25.04.21"
"898","제주특별자치도 제주시 노형동","732-1","0732","0001","해오름","59.5600","202503","21","54,500","103","12","개인","개인","2001","연화로 16","-","중개거래","제주 제주시","25.05.16"
"899","제주특별자치도 제주시 도남동","67","0067","0000","도남위더스빌","84.8700","202503","21","22,000","-","5","개인","개인","2008","도남로15길 4-1","-","직거래","-","25.03.27"
"900","제주특별자치도 제주시 아라일동","6143-8","6143","0008","아라천일","59.9400","202503","20","16,500","나","4","개인","개인","1992","인다14길 14","-","중개거래","제주 제주시","25.04.24"
"901","제주특별자치도 제주시 연동","290-4","0290","0004","이레빌","25.0100","202503","20","6,150","-","6","개인","개인","2012","신광로1길 6","-","중개거래","제주 제주시","25.03.26"
"902","제주특별자치도 제주시 일도이동","321-19","0321","0019","일도더팰리스","94.5900","202503","20","46,800","-","4","개인","개인","2023","고마로9길 3","-","중개거래","제주 제주시","25.04.24"
"903","제주특별자치도 제주시 도남동","75-5","0075","0005","도남성원5차","80.1100","202503","20","19,700","-","2","개인","개인","1997","도남로15길 21","-","중개거래","제주 제주시","25.03.31"
"904","제주특별자치도 제주시 화북일동","9-1","0009","0001","화북주공2,3단지","59.9300","202503","20","30,000","화북2아파트209","6","개인","개인","1998","동화로1길 39","-","중개거래","제주 제주시","25.05.13"
"905","제주특별자치도 제주시 용담일동","266-4","0266","0004","서원그린빌","84.7500","202503","20","24,200","-","3","개인","개인","2004","전농로 3","-","중개거래","제주 제주시","25.04.18"
